"K-Means Cluster 0, x","K-Means Cluster 0, y","K-Means Cluster 1, x","K-Means Cluster 1, y","K-Means Cluster 2, x","K-Means Cluster 2, y","K-Means Cluster 3, x","K-Means Cluster 3, y"
"0.12468950216822706","0.13924088119407582","","","","","",""
"-0.2876641030017618","-0.3003749961719632","","","","","",""
"-0.36292653301175515","-0.3597594464287443","","","","","",""
"-0.03812140780963747","-0.3237884899770513","","","","","",""
"0.20193440550856112","0.3939120765456266","","","","","",""
"0.289005972832743","0.6107210178846263","","","","","",""
"0.11836551256682357","0.36280191527734473","","","","","",""
"0.14656054497370238","0.3738415492292272","","","","","",""
"0.15425466309186817","0.389050585111529","","","","","",""
"0.15728674605582707","0.5298945557418191","","","","","",""
"-0.12134534293559394","-0.10568822212652179","","","","","",""
"-0.3383608016033543","-0.3558938860060987","","","","","",""
"-0.38121821004718587","-0.3959167770164457","","","","","",""
